  GOSU: Coefficients(1.00, [0.78, 2.34, 3.9, 2.34, 0.039])
SIMPLE: Coefficients(1.00, [0.8, 2.1, 3.4, 1.8, 0.1])
 TANGO: Coefficients(1.00, [0.726, 1.948, 3.134, 1.694, 0.052])
CURENT: Coefficients(1.00, [1.0991639999999878, 2.947757999999968, 4.744875999999948, 0.046999999999998585, 0.053])
act: 8841


runBB: 0.37
run1B: 0.56
run2B: 0.89
run3B: 1.21
runHR: 1.01
rnBIP: -0.06

runs-: 0.30
runs+: 0.62
wobas: 1.09

wobaBB: 0.73
woba1B: 0.93
woba2B: 1.29
woba3B: 1.64
wobaHR: 1.42


Batting: 3249/8321 0.281/0.719
Pitching: 4807/5587 0.462/0.538

           Hits | 0.129
        Doubles | 0.040
        Triples | 0.010
       HomeRuns | 0.046
          Walks | 0.095
             Ks | 0.254
Features: Contact, Gap, Power, Eye, Avoid K's, Running Speed
-- Hits
Selected: RandomForestScores: [(0.33106932277099027, RandomForest(...)), (0.32298211906238355, Isotonic(...)), (0.30230213638087233, Huber(...)), (0.3161789808104978, Linear(...))]Best Parameters: {'regressor__max_depth': 49, 'regressor__n_estimators': 2, 'selection__k': 2}Feature Scores: [76. 54. 37. 29. 43.  3.]Feature Mask: [ True  True False False False False]Feature Importances: [0.838 0.162]
-- Doubles
Selected: RandomForestScores: [(0.1969395894029543, RandomForest(...)), (0.11424891233436622, Isotonic(...)), (0.105109431533975, Huber(...)), (0.10590451445816436, Linear(...))]Best Parameters: {'regressor__max_depth': 9, 'regressor__n_estimators': 99, 'selection__k': 4}Feature Scores: [18. 14. 13. 18. 24.  2.]Feature Mask: [ True  True False  True  True False]Feature Importances: [0.426 0.119 0.161 0.293]
-- Triples
Selected: RandomForestScores: [(0.17732601976482673, RandomForest(...)), (0.03307613521658045, Isotonic(...)), (0.12370702853816233, Huber(...)), (0.16043287803628128, Linear(...))]Best Parameters: {'regressor__max_depth': 8, 'regressor__n_estimators': 88, 'selection__k': 4}Feature Scores: [12. 35. 13.  9. 17. 22.]Feature Mask: [False  True  True False  True  True]Feature Importances: [0.237 0.207 0.381 0.176]
-- HomeRuns
Selected: HuberScores: [(0.4970958072141281, RandomForest(...)), (0.4442709713849852, Isotonic(...)), (0.49462012175937103, Huber(...)), (0.47945353122389217, Linear(...))]Best Parameters: {'selection__k': 6}Feature Scores: [14. 13. 34.  7. 11.  0.]Coefficients: [-0.00936056  0.00839489  0.04993435  0.01917123 -0.00980338 -0.00866   ]Intercept: 0.0008650329458570902Feature Mask: [ True  True  True  True  True  True]
-- Walks
Selected: HuberScores: [(0.14254305333064446, RandomForest(...)), (0.16482729246611094, Isotonic(...)), (0.21216094385148784, Huber(...)), (0.2070953547773696, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [3. 2. 4. 9. 5. 0.]Coefficients: [-0.0215347  -0.03318015  0.01634206  0.10532561  0.03956709]Intercept: 0.004988349342293752Feature Mask: [ True  True  True  True  True False]
-- Ks
Selected: RandomForestScores: [(0.23376643377180237, RandomForest(...)), (0.12023587274482421, Isotonic(...)), (0.1897403255397929, Huber(...)), (0.2067033257709334, Linear(...))]Best Parameters: {'regressor__max_depth': 1, 'regressor__n_estimators': 5, 'selection__k': 3}Feature Scores: [45. 45. 29. 27. 46.  5.]Feature Mask: [ True  True False False  True False]Feature Importances: [0.6 0.  0.4]

           Hits | 0.054
        Doubles | 0.035
       HomeRuns | 0.021
          Walks | 0.025
             Ks | 0.044
Features: Stuff, Control, Movement, Groundball Pct., Endurance
-- Hits
Selected: HuberScores: [(0.09861274656802703, RandomForest(...)), (-0.01612763410002993, Isotonic(...)), (0.21798516023183986, Huber(...)), (0.20887828852517468, Linear(...))]Best Parameters: {'selection__k': 3}Feature Scores: [23.  2. 17.  1.  1.]Coefficients: [-0.07867526  0.08989726 -0.04147175]Intercept: 0.259178452742236Feature Mask: [ True  True  True False False]
-- Doubles
Selected: HuberScores: [(-0.1711216086432481, RandomForest(...)), (-0.18484724949098355, Isotonic(...)), (-0.06896058732579761, Huber(...)), (-0.07193612776939758, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [5. 1. 6. 1. 0.]Coefficients: [0.01114164]Intercept: 0.04937241069887546Feature Mask: [False False  True False False]
-- HomeRuns
Selected: LinearScores: [(0.11384984109331253, RandomForest(...)), (0.026787227177391532, Isotonic(...)), (0.04968477096845029, Huber(...)), (0.0809531740378902, Linear(...))]Best Parameters: {'selection__k': 4}Feature Scores: [1. 2. 8. 0. 0.]Coefficients: [ 2.24258886e-04 -3.31930960e-05 -9.26139507e-04  1.83281851e-04]Intercept: 0.07483045792381489Feature Mask: [ True  True  True False  True]
-- Walks
Selected: LinearScores: [(0.059139085309726745, RandomForest(...)), (0.05321651005155048, Isotonic(...)), (0.2455888535757037, Huber(...)), (0.2599366164440231, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [ 5. 33.  7.  1.  0.]Coefficients: [-3.12184993e-05 -1.51902667e-03 -2.25196847e-04 -1.27171332e-04 -3.49057540e-03]Intercept: 0.2307085821306181Feature Mask: [ True  True  True  True  True]
-- Ks
Selected: LinearScores: [(0.5698085633356315, RandomForest(...)), (0.547419528611489, Isotonic(...)), (0.5912407214119549, Huber(...)), (0.6233501082544974, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [105.   8.  28.   0.   1.]Coefficients: [0.00217149]Intercept: 0.04309012256154071Feature Mask: [ True False False False False]

Hitting Features
             Average |  -   107   +  |   5  15  25  35  45  55  65  75  85  95
             Contact | 113 ( -5) 108 |  83  83  82  81 101 113 107 108 106 106
                 Gap | 105 ( -3) 102 | 100  99  99  98  97 105 102 102 102 101
               Power | 106 (  2) 108 | 102 104 104 105 106 109 109 110 111 113
                 Eye | 104 (  7) 111 |  88  91  94  97 101 103 107 110 114 116
           Avoid K's | 108 (  0) 108 | 104 105 106 109 111 107 107 110 111 112
       Running Speed | 107 (  1) 108 | 107 107 107 107 107 108 108 109 109 108

Pitching Features
             Average |  -   102   +  |   5  15  25  35  45  55  65  75  85  95
               Stuff |  96 ( 12) 108 |  66  70  75  79  84  90  95 101 107 115
             Control | 101 (  3) 104 | 100 100 100 100 101 101 102 102 103 104
            Movement |  95 ( 17) 112 |  64  68  73  79  84  91  98 107 118 129
     Groundball Pct. | 101 (  2) 103 |  99 100 101 101 102 103 103 104 104 105
           Endurance |  86 ( 35) 121 | 

3B Santiago, A     23| .350/.411/.504 125  41 | .379/.431/.514 130 109 | -3552---   4 |  + || 133 || ML     *    |
LF Bill Engstrom             26| LF : 103       4  -6     : 101 | LF : 115       4   2  12     : 133 |   6 | 139 | -2---723 |    *     $1.13M a |        :        |  p390 | Baltimore Orioles    | **^
3B Thomas Stanley            20| 3B :  63       5 -27     :  40 | 3B : 115       5  -9  22     : 132 |   6 | 138 | -3362--- |   8               |        :        |  p723 | Baltimore Orioles    | ++++
SP Joaquin Santacruz         23| SP :      83      -5     :  78 | SP :     112      -3  18     : 127 |   6 | 133 |          |   2  #            |        :        |  p650 | Baltimore Orioles    | +++++
 C Delmar Hostetter          26|  C :  94      15  14     : 123 |  C : 101      15  -7  18     : 127 |   6 | 133 | 92------ |    *+    $4.72Mx2 |  $6.95M: $8.92M |   p25 | Baltimore Orioles    | **^
SP Kuwatarou Matashichi      31| SP :     109      21     : 130 |    :                         :   0 |   2 | 132 |          |    *+   $10.12Mx3 | $10.43M:$13.37M |   p46 | Baltimore Orioles    | **
SP Jesus Bosquet             28| SP :     104      16     : 120 | SP :      98       1   4     : 104 |   5 | 125 |          |  F *+    $1.08M   |  $7.95M:$10.19M |  p402 | Baltimore Orioles    | **
CL John Howard               22| MR :      91      13     : 104 | MR :      98       8   8     : 114 |   6 | 120 |          |    *      $550k r |  $6.46M: $8.28M |  p717 | Baltimore Orioles    | +++++
SS Elliott Smith             27| SS :  99      11   4     : 114 | SS :  99      11  -3   7     : 114 |   6 | 120 | -2226--- |    *+    $2.91M a |  $1.99M: $2.55M |  p542 | Baltimore Orioles    | **^
RF Leroy Castellanos         28| DH :  96       0 -13     :  83 | DH : 114       0  -8   9     : 115 |   5 | 120 | -2---415 |    *+     $550k a |        :        |  p332 | Baltimore Orioles    | *
SP Donald Bratcher           25| SP :      97       9     : 106 | SP :     105      -6  11     : 110 |   6 | 116 |          |    *      $760kx3 |  $4.47M: $5.73M |  p434 | Baltimore Orioles    | +++++
SS Ariel Arguello            19| SS :  59      14 -33     :  40 | SS :  99      14 -13   9     : 109 |   6 | 115 | -3366--- |   9               |        :        |  p572 | Baltimore Orioles    | +++-
1B Morris Dam                20| 1B :  68       2 -39     :  31 | 1B : 105       2  -4   2     : 105 |   6 | 111 | -4------ |                   |        :        |  p674 | Baltimore Orioles    | +++-
3B Vicente Jimenez           26| 3B :  95       0   0     :  95 | 3B : 102       0  -6   4     : 101 |   6 | 107 | -3241--- |    *    $775.7k a |        :        |  p520 | Baltimore Orioles    | *^
3B Jeffrey Knuth             21| 3B :  87       2  -5     :  84 | 3B :  90       2  12  -5     :  99 |   6 | 105 | -3252--- |                   |        :        |  p899 | Baltimore Orioles    | +
3B John Larrabee             21| 3B :  59       7 -29     :  37 | 3B :  98       7 -16   7     :  96 |   6 | 102 | -3363--- |                   |        :        |  p738 | Baltimore Orioles    | ++
SP Tony Fleites              17| SP :      75     -13     :  62 | SP :      91       8  -3     :  95 |   6 | 101 |          |                   |        :        |  p789 | Baltimore Orioles    | ++
1B Howard Conner             29| 1B : 102       1  -6     :  97 |    :                         :   0 |   4 | 101 | -4---1-1 |  F *      $2.4M   |        :        |  p118 | Baltimore Orioles    | **^
SP Marcos Ortiz              31| SP :      93       5     :  98 |    :                         :   0 |   2 | 100 |          |    *     $1.48Mx3 |  $2.48M: $3.18M |  p465 | Baltimore Orioles    | *
MR Alex Melendrez            22| SP :      78     -10     :  69 | SP :      95      -4   1     :  92 |   6 |  98 |          |    *              |        :        |  p709 | Baltimore Orioles    | +++++
SP Cefe Ibañez               27| SP :      88       0     :  87 | SP :     100     -15   6     :  91 |   6 |  97 |          |  F *      $840k   |        :        |  p132 | Baltimore Orioles    | **
SP Ralph Allen               37| SP :     102      14     : 116 |    :                         :   0 | -20 |  96 |          |  F *     $2.12M   |  $6.95M: $8.92M |   p61 | Baltimore Orioles    | **^
2B Willie Moore              38| 2B : 115      -3  12     : 124 |    :                         :   0 | -30 |  94 | -24----- |  F *      $460k   |  $5.96M: $7.64M |  p488 | Baltimore Orioles    | *^
SP David Buell               29| SP :      88       0     :  89 |    :                         :   0 |   4 |  93 |          |    *+    $2.29Mx2 |        :        |  p337 | Baltimore Orioles    | **
1B Andrew Kiley              29| 1B :  98       1 -10     :  88 |    :                         :   0 |   4 |  92 | -311-1-1 |    *+     $440kx2 |        :        |  p313 | Baltimore Orioles    | *
MR Bryan Davie               18| MR :      64     -10     :  54 | MR :      89      -5   1     :  84 |   6 |  90 |          |   T               |        :        |  p599 | Baltimore Orioles    | +++++
MR Steven Warren             21| SP :      86      -2     :  83 | SP :      84       7 -11     :  80 |   6 |  89 |          |                   |        :        |  p714 | Baltimore Orioles    | +++-
MR Willie Paolini            31| SP :      87      -1     :  87 |    :                         :   0 |   2 |  89 |          |    *+    $3.16Mx3 |        :        |    p4 | Baltimore Orioles    | *^
MR Norberto Ramires          20| SP :      77     -11     :  66 | SP :      84       8 -10     :  82 |   6 |  88 |          |                   |        :        |  p658 | Baltimore Orioles    | +++++
MR Walter Alexander          23| MR :      54     -19     :  34 | MR :     101     -32  11     :  80 |   6 |  86 |          |                   |        :        |  p910 | Baltimore Orioles    | +++++
SP Aaron Seabrook            26| SP :      84      -4     :  80 | SP :      87     -19  -7     :  61 |   6 |  86 |          |    *      $550k a |        :        |  p372 | Baltimore Orioles    | *
RF Oscar Lopez               33| RF :  91       8 -13     :  86 |    :                         :   0 |   0 |  86 | -2---739 |  F *     $3.28M   |        :        |  p299 | Baltimore Orioles    | *
MR Josue Davila              35| MR :      85       7     :  92 |    :                         :   0 |  -6 |  86 |          |    *+    $4.46Mx2 |  $3.48M: $4.46M |  p112 | Baltimore Orioles    | **^
2B Billy Chipman             19| 2B :  54       9 -37     :  26 | 2B :  90       9 -18  -2     :  79 |   6 |  85 | -3821--- |                   |        :        |  p231 | Baltimore Orioles    | ++
1B Cesar Cuesta              19| DH :  60       0 -49     :  11 | DH :  98       0 -12  -7     :  79 |   6 |  85 | -2---1-3 |                   |        :        |  p566 | Baltimore Orioles    | +++
MR Kenneth Horne             32| MR :      80       4     :  84 |    :                         :   0 |   1 |  85 |          |    *+    $4.44Mx3 |  $1.99M: $2.55M |  p476 | Baltimore Orioles    | **^
MR Dan Quillen               28| MR :      78       1     :  79 | MR :      93     -25   4     :  73 |   5 |  84 |          |    *     $1.26M a | $496.7k:$636.8k |  p213 | Baltimore Orioles    | **^
LF Edward Holmes             28| DH :  91       0 -18     :  73 | DH :  97       0 -13  -8     :  76 |   5 |  81 | -2---524 |    *              |        :        |  p184 | Baltimore Orioles    | *
SP Donald Fiorini            29| SP :      82      -6     :  75 |    :                         :   0 |   4 |  79 |          | I  *      $890kx3 |        :        |  p495 | Baltimore Orioles    | **^
RF Dennis Dickey             31| CF :  88       2 -14     :  76 |    :                         :   0 |   2 |  78 | -2---246 |    *+     $600kx4 |        :        |   p88 | Baltimore Orioles    | **
2B Bill Gerard               25| SS :  69      14 -23     :  60 | SS :  87      14 -31  -2     :  68 |   6 |  74 | -3567--- |      #            |        :        |   p32 | Baltimore Orioles    | +

--- Washington Nationals ---
SS Thomas Andreasen          20| SS : 111      13  18     : 142 | SS : 120      13  39  30   9 : 211 |   6 | 217 | -2726--- |   2*      $550k r |  $8.94M:$11.46M |  p768 | Washington Nationals | ++++-
SS Ronald Lanier             25| SS : 116      17  27   8 : 168 | SS : 120      17  16  34  13 : 200 |   6 | 206 | -3337--- |   3*+             | $17.38M:$22.29M |  p507 | Washington Nationals | ++++
 C Guy Ulrich                31|  C : 132       6  44  17 : 199 |    :                         :   0 |   2 | 201 | 7------- |    *+    $14.2Mx3 |  $29.8M:$38.21M |  p537 | Washington Nationals | *****
CF James Kittrell            23| CF :  90       9  -5     :  94 | CF : 120       9   5  27   6 : 167 |   6 | 173 | -2---767 |   1*      $550k r |        :        |  p663 | Washington Nationals | +++++
3B Joel Fresquez             28| 2B : 115       6  21     : 142 | 2B : 106       6  11  12     : 134 |   5 | 147 | -3752--- |    *+    $4.59Mx2 | $10.43M:$13.37M |  p393 | Washington Nationals | **^
1B Russell Castanon          25| 1B : 116       2   9     : 127 | 1B : 107       2  16   4     : 129 |   6 | 135 | -5------ |    *+             |  $4.47M: $5.73M |  p453 | Washington Nationals | ++-
1B Timothy Weisner           26| 1B : 111       2   3     : 116 | 1B : 107       2  10   4     : 123 |   6 | 129 | -4------ |    *     $1.76M a |  $1.49M: $1.91M |   p12 | Washington Nationals | **^
SP Jason Riley               26| SP :     103      15     : 118 | SP :     108       0  14     : 121 |   6 | 127 |          | I  *+ ~  $2.08Mx2 |  $7.45M: $9.55M |    p1 | *CEI* Washington ... | *^
LF Stephen Farquhar          29| LF : 110       7   5   1 : 123 |    :                         :   0 |   4 | 127 | -2---836 |    *+    $6.89Mx2 |  $2.48M: $3.18M |   p37 | Washington Nationals | ****^
2B Marcelo Lamas             30| 2B : 109       3  12     : 124 |    :                         :   0 |   3 | 127 | -261---- |  F *     $6.56M   |  $5.96M: $7.64M |  p344 | Washington Nationals | ****
SS Vincent Catania           24| DH : 110       0   1     : 111 | DH : 103       0  17  -2     : 118 |   6 | 124 | -2311--- |    *              | $496.7k:$636.8k |  p141 | Washington Nationals | ++
CL Richard Baeza             28| MR :      99      19     : 118 | MR :      97      -4   7     : 100 |   5 | 123 |          |    *     $4.19Mx2 |  $9.44M: $12.1M |  p283 | Washington Nationals | ****^
2B Rigoberto Gracia          20| 3B :  67      10 -18     :  59 | 3B :  98      10  -5  10     : 112 |   6 | 118 | -3775--- |                   |        :        |  p918 | Washington Nationals | +++
MR James Culberson           28| MR :      95      16     : 112 | MR :     100      -8  10     : 103 |   5 | 117 |          |    *      $6.5Mx5 |  $7.95M:$10.19M |  p364 | Washington Nationals | ****
1B Bernie Castillo           29| 1B : 106       2  -1     : 107 |    :                         :   0 |   4 | 111 | -4---1-3 |    *              |        :        |  p327 | Washington Nationals | *
SP James Sheller             28| SP :      96       8     : 104 | SP :      98      -7   4     :  95 |   5 | 109 |          |    *+    $1.35Mx2 |  $3.97M: $5.09M |  p348 | Washington Nationals | **^
SS Pedro Silva               28| SS :  93      12  -1     : 104 | SS :  95      12 -11   4     :  99 |   5 | 109 | -3356--- |  F *+    $1.45M   |        :        |  p168 | Washington Nationals | **
 C Ivan Paredes              26|  C :  94       4   3     : 101 |  C :  96       4  -7   2     :  95 |   6 | 107 | 61------ |    *      $600k a |  $1.49M: $1.91M |   p53 | Washington Nationals | *
LF Andrea Lewis              29| DH : 106       0  -3     : 103 |    :                         :   0 |   4 | 107 | -2---423 |  F *     $3.39M   |        :        |  p146 | Washington Nationals | ***
SP Stephen Ensminger         32| SP :      97       9     : 106 |    :                         :   0 |   1 | 107 |          |    *     $3.44Mx3 |  $4.47M: $5.73M |  p171 | Washington Nationals | **
3B Saniiro Gesshin           25| 3B :  87      10   2     :  99 | 3B :  84      10 -13  -4     :  77 |   6 | 105 | -4373--- |    *      $550k a | $993.4k: $1.27M |  p523 | Washington Nationals | *
 C William Pinegar           31|  C :  86      13   4     : 102 |    :                         :   0 |   2 | 104 | 81------ |  F *      $550k   |  $1.99M: $2.55M |  p349 | Washington Nationals | *
3B Isidro Morales            23| 3B :  70       6 -19     :  57 | 3B :  99       6 -15   7     :  97 |   6 | 103 | -3262--- |                   |        :        |  p685 | Washington Nationals | ++
SP Jerry Fick                20| SP :      79      -9     :  70 | SP :      90      10  -4     :  96 |   6 | 102 |          |   7               |        :        |  p722 | Washington Nationals | +++-
SP Brian Borum               26| SP :      90       2     :  93 | SP :      95     -13   1     :  83 |   6 |  99 |          | I  *  ~  $2.33Mx4 | $993.4k: $1.27M |  p309 | Washington Nationals | *
RF Nathaniel Pons            19| 3B :  52      11 -32     :  31 | 3B :  94      11 -20   7     :  92 |   6 |  98 | -3882115 |                   |        :        |  p760 | Washington Nationals | +
LF Erin Ackermann            29| LF :  99       4  -9     :  94 |    :                         :   0 |   4 |  98 | -2---724 |    *     $5.85Mx3 |        :        |  p538 | Washington Nationals | **
SP James Melcher             20| SP :      64     -24     :  40 | SP :      95      -5   1     :  91 |   6 |  97 |          |   5               |        :        |  p728 | Washington Nationals | +++-
SP Elias Quintero            18| SP :      74     -14     :  60 | SP :      90       4  -4     :  90 |   6 |  96 |          |   9               |        :        |  p752 | Washington Nationals | +++
LF Gregory Evans             21| DH :  60       0 -49     :  11 | DH : 105       0 -15   0     :  90 |   6 |  96 | -2---522 |                   |        :        |  p896 | Washington Nationals | +-
 C Matthew Sweet             21|  C :  57       6 -32     :  31 |  C :  97       6 -18   5     :  90 |   6 |  96 | 61------ |      #            |        :        |  p736 | Washington Nationals | +-
LF William Mount             26| DH :  96       0 -13     :  83 | DH : 100       0  -5  -5     :  90 |   6 |  96 | -2---522 |    *              |        :        |   p68 | Washington Nationals | *
MR Robert Scherer            24| MR :      83       6     :  89 | MR :      88      -8   0     :  80 |   6 |  95 |          |    *      $550k a |  $2.98M: $3.82M |  p380 | Washington Nationals | +++++
SP Cody Eager                19| MR :      60     -14     :  45 | SP :      93      -5  -2     :  86 |   6 |  92 |          |   T               |        :        |  p822 | Washington Nationals | +++
CF Jesus Palomino            31| CF :  97       0  -8     :  89 |    :                         :   0 |   2 |  91 | -1---133 |  F *     $2.74M   |        :        |  p110 | Washington Nationals | **
RF Timothy Haack             23| RF :  82       5 -24     :  62 | RF :  92       5  -3  -9     :  84 |   6 |  90 | -2---327 |                   |        :        |  p833 | Washington Nationals | ++-
1B Sydney Mastropietro       19| 1B :  61       0 -48     :  13 | 1B :  98       0 -11  -7     :  81 |   6 |  87 | -3------ |                   |        :        |  p914 | Washington Nationals | ++
SP Urbano Loera              21| SP :      81      -7     :  75 | SP :      86       3  -8     :  81 |   6 |  87 |          |   6               |        :        |  p808 | Washington Nationals | +++-
SP Larry Rios                19| MR :      67      -8     :  58 | SP :      86       3  -8     :  80 |   6 |  86 |          |   4               |        :        |  p617 | Washington Nationals | +++-
2B Eduardo Leyba             37| 3B :  95       5   6     : 106 |    :                         :   0 | -20 |  86 | -3661--- |  F *      $2.3M   |  $2.98M: $3.82M |   p93 | Washington Nationals | **^
2B Moshe Ables               19| 2B :  61      -3 -43     :  15 | DH :  96       0 -11  -9     :  76 |   6 |  82 | -241---- |   8               |        :        |  p719 | Washington Nationals | +++
MR Louis Knight              32| MR :      79       2     :  81 |    :                         :   0 |   1 |  82 |          |    *+    $2.78Mx2 | $993.4k: $1.27M |  p397 | Washington Nationals | ***^
SP Joseph Grajeda            34| SP :      86      -2     :  84 |    :                         :   0 |  -2 |  82 |          |  F *+    $1.06M   |        :        |  p461 | Washington Nationals | **^
MR Moises Jones              29| MR :      76       0     :  76 |    :                         :   0 |   4 |  80 |          |  F *     $2.14M   |        :        |   p65 | Washington Nationals | **^
SP Oswaldo Dossantos         39| SP :     105      17     : 122 |    :                         :   0 | -42 |  80 |          |  F *      $8.5M   |  $8.44M:$10.83M |   p31 | Washington Nationals | ***
MR Curtis Thomas             18| MR :      49     -23     :  26 | MR :      91     -20   2     :  73 |   6 |  79 |          |                   |        :        |  p906 | Washington Nationals | +++++
 C Jorge Palomo              30|  C :  76       9 -10     :  76 |    :                         :   0 |   3 |  79 | 7------- |    *+             |        :        |  p516 | Washington Nationals | *
MR Denis Thompson            22| MR :      58     -16     :  42 | MR :      90     -25   1     :  67 |   6 |  73 |          |                   |        :        |  p917 | Washington Nationals | ++++
SP Greg Jennings             25| SP :      77     -11     :  66 | SP :      86     -26  -9     :  50 |   6 |  72 |          |                   |        :        |  p665 | Washington Nationals | ++-
MR Angel Suarez              25| MR :      71      -4     :  66 | MR :      76     -32 -11     :  33 |   6 |  72 |          |    *              |        :        |  p331 | Washington Nationals | ++++-

--- Houston Astros ---
3B Ariel Santiago            23| 3B : 129       4  38  12 : 183 | 3B : 101       4  44   7     : 156 |   6 | 189 | -3552--- |    *      $550k a | $24.83M:$31.84M |  p418 | Houston Astros       | +++
SP Jacob Raymond             33| SP :     121      33  10 : 164 |    :                         :   0 |   0 | 164 |          |  F *    $11.79M   | $21.36M:$27.38M |  p533 | Houston Astros       | ***^
 C Ramiro Urrutia            34|  C : 119       3  27   9 : 158 |    :                         :   0 |  -2 | 156 | 61------ |    *     $9.98Mx3 | $17.88M:$22.93M |  p166 | Houston Astros       | ****
RF Tommy Howells             29| CF : 116       8  19   3 : 145 |    :                         :   0 |   4 | 149 | -2---368 |    *    $10.75Mx4 | $10.43M:$13.37M |  p357 | Houston Astros       | ***
CF Irving Anderson           30| CF : 104      17  16     : 137 |    :                         :   0 |   3 | 140 | -2---993 |    *     $4.37Mx2 |  $7.95M:$10.19M |   p84 | Houston Astros       | ***
RF Keith Glessner            27| RF : 115       5   9     : 129 | RF : 106       5  13   5     : 129 |   6 | 135 | -2---327 |    *+     $600k a |  $4.47M: $5.73M |  p511 | Houston Astros       | *^
SS Stephen Hipple            36| 3B : 116       5  26     : 147 |    :                         :   0 | -12 | 135 | -3265--- |    *+    $11.8Mx3 | $12.91M:$16.56M |  p302 | Houston Astros       | ****^
SS Kenneth Kim               24| SS :  92      14   0     : 106 | SS : 101      14  -1  12     : 126 |   6 | 132 | -3527--- |    *+    $1.45M a |        :        |  p228 | Houston Astros       | **
 C Sam Kelly                 27|  C : 110       1  16     : 126 |  C : 104       1   8   7     : 119 |   6 | 132 | 5------- |    *    $12.76Mx3 |  $7.95M:$10.19M |  p406 | Houston Astros       | **^
 C Herbert Baxter            34|  C : 105       8  18     : 130 |    :                         :   0 |  -2 | 128 | 71------ |    *+ ~           |  $8.94M:$11.46M |   p67 | Houston Astros       | *
CF Daniel Anthony            22| CF :  94      11   0     : 105 | CF :  90      11  19  -2     : 118 |   6 | 124 | -2---677 |                   |        :        |    p7 | Houston Astros       | ++
SP Brett Dennis              27| SP :     103      15     : 118 | SP :     105       0  11     : 115 |   6 | 124 |          |    *+ ~  $1.33Mx3 |  $7.45M: $9.55M |  p419 | Houston Astros       | **^
RF John Broyles              28| LF : 108       5   0     : 113 | LF : 106       5   4   4     : 118 |   5 | 123 | 22---726 |    *  ~   $600k a |        :        |  p454 | Houston Astros       | *^
SP Robert Hurst              36| SP :     110      22     : 133 |    :                         :   0 | -12 | 121 |          |    *+   $11.84Mx2 | $10.93M:$14.01M |  p260 | Houston Astros       | ***
2B Dominick Hellwig          26| 3B :  88       2  -5     :  84 | 3B : 111       2 -13  15     : 114 |   6 | 120 | -2451--- |    *+ ~   $600k a |        :        |  p445 | Houston Astros       | **
3B Jerry Burns               21| 3B :  66       6 -23     :  50 | 3B : 100       6  -9   8     : 106 |   6 | 112 | -3562--- |   6               |        :        |  p889 | Houston Astros       | ++-
SP Monte Gillen              34| SP :     100      12     : 112 |    :                         :   0 |  -2 | 110 |          |    *+   $13.06Mx4 |  $5.96M: $7.64M |  p343 | Houston Astros       | **
3B Joel Castillo             31| 3B :  89      12   6     : 107 |    :                         :   0 |   2 | 109 | -3982--- |  F *     $1.05M   |  $2.98M: $3.82M |  p513 | Houston Astros       | *
LF Paul Borrero              25| LF :  95       5 -13     :  87 | LF : 102       5  -5   0     : 102 |   6 | 108 | -2---733 |  F   #~           |        :        |  p319 | Houston Astros       | ++-
LF Jose Suarez               29| RF : 105       3  -3     : 104 |    :                         :   0 |   4 | 108 | -2---616 |    *    $10.41Mx3 |        :        |   p19 | Houston Astros       | ***
RF Timothy Campbell          34| RF : 109       2  -1     : 110 |    :                         :   0 |  -2 | 108 | -2---326 |  F *     $3.67M   |        :        |   p69 | Houston Astros       | ***
2B Rene Fernandez            21| 3B :  64       2 -29     :  36 | 3B : 103       2 -11   7     : 100 |   6 | 106 | -3551--- |   T               |        :        |  p698 | Houston Astros       | ++-
2B Robert Fusco              29| 2B : 101       0   0     : 101 |    :                         :   0 |   4 | 105 | -3521425 |    *  ~   $440kx3 |        :        |  p480 | Houston Astros       | *
MR Milton Johnston           34| MR :      93      14     : 107 |    :                         :   0 |  -2 | 105 |          |    *+    $5.58Mx2 |  $6.95M: $8.92M |  p416 | Houston Astros       | ***
2B Frederick Klein           30| 2B : 103      -2   0     : 101 |    :                         :   0 |   3 | 104 | -2411--- |    *+ ~  $3.06Mx2 |        :        |  p481 | Houston Astros       | **^
RF Larry Kensaku             32| DH : 106       0  -3     : 103 |    :                         :   0 |   1 | 104 | -2---325 |  F *  ~   $550k   |        :        |  p455 | Houston Astros       | *
LF Juan Torres               30| LF : 103       3  -6     : 100 |    :                         :   0 |   3 | 103 | -2---622 |    *+ ~  $2.74Mx2 |        :        |   p66 | Houston Astros       | **^
1B Randolph Province         22| 1B :  81       2 -26     :  57 | 1B :  95       2   6  -8     :  95 |   6 | 101 | -4---1-1 |   8*  ~           |        :        |  p726 | Houston Astros       | ++-
SS Craig Gaffney             31| SS :  90      12  -5     :  97 |    :                         :   0 |   2 |  99 | -3656--- |  F *+ ~  $1.05M   |        :        |  p500 | Houston Astros       | *
MR Jon Santoyo               33| MR :      87      10     :  97 |    :                         :   0 |   0 |  97 |          |    *+ ~  $3.35Mx3 |  $4.97M: $6.37M |  p446 | Houston Astros       | *^
RF Abraham Tetreault         36| 1B : 109       0   0     : 109 |    :                         :   0 | -12 |  97 | -3---214 |  F *+    $5.77M   |        :        |  p104 | Houston Astros       | **^
